"Covariate","R^2"
"NHNA_MALE_80plus_shuffled",0.000815341187411223
"wc2.0_30s_srad_04_shuffled",0.000773668175869657
"GloAspectClW_30as",0.000744478078046451
"BAC_FEMALE_80plus_shuffled",0.000711244617644602
"IAC_FEMALE_80plus",0.000699990061837297
"MODCF_monthlymean_07_shuffled",0.000698625841891287
"IAC_FEMALE_60.79_shuffled",0.000647330169271099
"Iron_soil_pH_shuffled",0.000642496028347095
"HIA_FEMALE_0.19_shuffled",0.000618269560001883
"NHTOM_FEMALE_AllAges",0.000615405354292498
"NHAA_FEMALE_0.19_shuffled",0.000615257604231756
"BAC_FEMALE_40.59_shuffled",0.000608077416985986
"NHIAC_MALE_0.19_shuffled",0.000600862739130181
"NHBAC_FEMALE_40.59",0.000591408069121946
"NHAA_MALE_0.19",0.000575316978508766
"aet_by_wind_02_shuffled",0.000565685545184547
"MODCF_monthlymean_10_shuffled",0.000553132953393209
"pet_11_shuffled",0.000549173961286287
"HTOM_MALE_80plus_shuffled",0.000511729860245613
"NHIA_MALE_80plus",0.000511231050684624
"NHTOM_MALE_60.79_shuffled",0.00050830915918032
"HBA_FEMALE_0.19_shuffled",0.000464803765550026
"wc2.0_30s_tmin_06_shuffled",0.000462406334125975
"WA_FEMALE_40.59_shuffled",0.000453718319594065
"HNAC_FEMALE_AllAges",0.000444827516950408
"NHBA_FEMALE_AllAges",0.000440999065726366
"AA_MALE_0.19",0.000433647109729374
"YEAR_STRUCTURE_BUILT_Total_housing_units_Built_1940_to_1949_shuffled",0.000430228742281269
"NHTOM_FEMALE_80plus_shuffled",0.000428015367011647
"HAAC_FEMALE_80plus_shuffled",0.000425154164948816
"TOT_MALE_AllAges_shuffled",0.00041122244276226
"Magnesium_soil_pH_shuffled",0.000411142449742163
"AAC_MALE_40.59_shuffled",0.00040147790056333
"NHIA_FEMALE_AllAges_shuffled",0.000397441034898582
"wc2.0_30s_tavg_09_shuffled",0.000394264727370031
"HNAC_MALE_AllAges",0.000389375733219066
"NHBA_FEMALE_60.79",0.000368017666354414
"wc2.0_30s_vapr_07",0.000362221641021176
"WAC_MALE_20.39_shuffled",0.000361745809454472
"HBA_FEMALE_AllAges_shuffled",0.000358630337697896
"MODCF_monthlymean_09_shuffled",0.000345046390603398
"IA_MALE_20.39_shuffled",0.00034457447503744
"NA_FEMALE_AllAges_shuffled",0.000343497899150003
"NHBAC_MALE_AllAges",0.0003323780885367
"NAC_FEMALE_80plus_shuffled",0.000312822471123297
"NHBAC_FEMALE_AllAges",0.000312683199914843
"wc2.0_30s_tmax_11_shuffled",0.000311930956753859
"AAC_MALE_AllAges_shuffled",0.000309213372591155
"NHAAC_MALE_AllAges_shuffled",0.000300325042314586
"GloAspectClW_5min_shuffled",0.000292699900927729
"NHBAC_MALE_60.79",0.000286171459598972
"TOM_MALE_20.39_shuffled",0.000281915442479019
"HOUSE_HEATING_FUEL_Occupied_housing_units_Utility_gas",0.000272354286455223
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_unit_without_a_mortgage_20_to_24point9_percent_shuffled",0.000260797970475068
"wc2.0_30s_prec_06_shuffled",0.000259608677382839
"NH_MALE_60.79_shuffled",0.000256728113205651
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_with_a_mortgage_500_to_999",0.000249191958627604
"NHIA_MALE_AllAges_shuffled",0.000243705118207704
"AAC_FEMALE_80plus_shuffled",0.000223322500980339
"HWAC_MALE_40.59",0.000221936287308044
"pet_03_shuffled",0.000209394470205626
"NHAA_MALE_AllAges_shuffled",0.000205140187311104
"wc2.0_30s_tavg_01_shuffled",0.000190602973005993
"aet_by_wind_07_shuffled",0.000188576722560674
"soil_ph_global_shuffled",0.000180305851808948
"Root_Oxygen_Availability_Global_shuffled",0.000174501955078954
"wc2.0_30s_tavg_11_shuffled",0.000168775699326162
"wc2.0_30s_srad_07_shuffled",0.000163909109060834
"NHNAC_FEMALE_80plus_shuffled",0.000134956608670356
"BAC_FEMALE_20.39_shuffled",0.000123308626795327
"wc2.0_30s_vapr_09",0.000122455727002757
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_without_a_mortgage_Less_than_250",0.000121566650639116
"wc2.0_30s_wind_09_shuffled",0.000121069951193542
"NAC_FEMALE_20.39_shuffled",0.000120723797234823
"AAC_FEMALE_40.59",0.000116118072003957
"TOT_POP_AllAges_shuffled",0.000112222911150761
"IA_FEMALE_80plus_shuffled",0.000103552210470537
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_units_with_a_mortgage_35_percent_or_more_shuffled",0.000103522510213727
"swc_fr_07_res3600.8640_SwcSoilVariance_07_shuffled",0.000102297136256313
"wc2.0_30s_prec_12_shuffled",0.0000869832697312223
"swc_fr_12_res3600.8640_SwcSoilVariance_12_shuffled",0.0000856170331278161
"AAC_MALE_40.59",0.0000828901949551097
"HAA_FEMALE_40.59_shuffled",0.0000788894536704055
"AAC_MALE_80plus_shuffled",0.0000708582739182839
"pet_08_shuffled",0.0000644756125705026
"YEAR_STRUCTURE_BUILT_Total_housing_units_Built_1990_to_1999_shuffled",0.00006401568793446
"IAC_MALE_40.59_shuffled",0.0000602801287370447
"shelter_in_place",0.0000590529559977293
"NHIA_FEMALE_80plus",0.0000555923702580952
"BAC_FEMALE_60.79",0.0000499520130877729
"wc2.0_30s_prec_11_shuffled",0.0000443988782230509
"NHAAC_MALE_0.19_shuffled",0.0000443768850969528
"HAAC_FEMALE_60.79",0.0000342226609527652
"HAAC_MALE_0.19_shuffled",0.0000327955797930768
"wc2.0_30s_vapr_08",0.0000317268242245872
"BAC_MALE_60.79",0.000031010313259805
"NHBA_MALE_60.79",0.0000270375807904788
"HNAC_MALE_40.59_shuffled",0.0000263634434629623
"HIA_FEMALE_80plus_shuffled",0.000026051783763803
"HWAC_FEMALE_60.79_shuffled",0.0000194857442707974
"wc2.0_30s_prec_01_shuffled",0.0000164136499779532
"NHBAC_FEMALE_80plus",0.0000163588819006577
"BAC_MALE_60.79_shuffled",0.0000152338375541961
"HWAC_MALE_20.39_shuffled",0.0000145097632241464
"BEDROOMS_Total_housing_units_No_bedroom",0.0000131012239432682
"GROSS_RENT_Occupied_units_paying_rent_2500_to_2999_shuffled",0.0000109417723872518
"NHNAC_MALE_40.59_shuffled",0.0000109007749725665
"wc2.0_30s_wind_04_shuffled",0.00000806371242556558
"NHBA_MALE_40.59_shuffled",0.00000738287764423529
"soil_excess_salts_shuffled",0.0000069380486922288
"NA_FEMALE_80plus",0.00000642487634605615
"BA_MALE_0.19_shuffled",0.00000460115434297581
"Boron_soil_pH_shuffled",0.00000453941278621972
"NHBA_FEMALE_40.59",0.00000404339631343564
"HOUSE_HEATING_FUEL_Occupied_housing_units_Coal_or_coke_shuffled",0.00000379252540017028
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_unit_without_a_mortgage_35_percent_or_more_shuffled",0.00000348511208936308
"TOM_FEMALE_0.19_shuffled",0.00000318759893613851
"VALUE_Owner.occupied_units_Median_shuffled",0.00000207752913505832
"NH_FEMALE_AllAges_shuffled",0.00000145753785474323
"NA_MALE_40.59_shuffled",0.00000102521098288566
"NHWAC_FEMALE_0.19_shuffled",0.000000515608286177915
"TOT_MALE_60.79_shuffled",0.000000440047080996209
"CULT_2000_shuffled",0.000000165391643713875
"aet_by_wind_03_shuffled",0.000000159827368784171
"H_MALE_40.59",0.00000000213694884010351
"HNA_FEMALE_80plus_shuffled",0
"HNA_FEMALE_80plus",0
